LATITUDE,LONGITUDE,POSTCODE,SELLING_PRICE,AREA_SQM,AGE,PROX_CBD,PROX_CHILDCARE,PROX_ELDERLYCARE,PROX_URA_GROWTH_AREA,PROX_HAWKER_MARKET,PROX_KINDERGARTEN,PROX_MRT,PROX_PARK,PROX_PRIMARY_SCH,PROX_TOP_PRIMARY_SCH,PROX_SHOPPING_MALL,PROX_SUPERMARKET,PROX_BUS_STOP,NO_Of_UNITS,FAMILY_FRIENDLY,FREEHOLD,LEASEHOLD_99YR
1.352252,103.768148,588195,1380000,121,14,11.97530626,0.528506454,1.646799845,3.575112045,1.667769028,0.853023142,1.203615077,0.573868375,1.535090346,4.309662859,0.611363696,0.873032303,0.206563078,340,1,1,0
1.351996,103.767055,588196,1350000,142,14,12.05190887,0.519903527,1.52190471,3.460695296,1.711480938,0.776909918,1.230472411,0.524423441,1.417872166,4.335732008,0.652005336,0.898755114,0.312851352,340,1,1,0
1.352807,103.767872,588197,1388000,122,14,12.03809288,0.591979771,1.63328293,3.587559579,1.736316729,0.793549129,1.140539571,0.515990252,1.496990388,4.378427145,0.550879973,0.809292238,0.248450755,340,1,1,0
1.3882228,103.8784348,798592,1230000,192,15,11.95385465,0.170673389,1.140440618,3.267179707,2.97327495,0.54381313,1.717442732,0.313622571,0.53776601,1.751809662,0.404922973,0.404922973,0.346317882,340,1,0,1
1.388226,103.8791152,798593,1317500,192,15,11.97344209,0.2375346,1.091951764,3.205427288,3.008102335,0.577586738,1.647603889,0.336487155,0.609012136,1.771211752,0.453107436,0.453107436,0.387170671,340,1,0,1
1.3880934,103.8797395,798594,945000,121,15,11.97729772,0.307522765,1.03810837,3.158324517,3.028211781,0.627438423,1.577952576,0.357619315,0.679641629,1.777343197,0.513240403,0.513240403,0.432435861,340,1,0,1
1.387613,103.87934,798595,1100000,145,15,11.91422288,0.292015797,1.023439029,3.225939353,2.960058439,0.649078124,1.598906257,0.288545202,0.656557248,1.713085482,0.520412827,0.520412827,0.456777002,340,1,0,1
1.3869259,103.8786306,799035,902500,121,15,11.8201932,0.28884101,1.021398857,3.334950254,2.855408384,0.68560908,1.648172692,0.182901253,0.622376986,1.617793338,0.538518857,0.538518857,0.385108121,340,1,0,1
1.387572,103.878472,799036,1300000,192,15,11.88502608,0.221450144,1.084596324,3.306032808,2.910706074,0.61229025,1.68785837,0.244114225,0.571160573,1.682652798,0.467544331,0.467544331,0.398580865,340,1,0,1
1.346754,103.772362,587968,1818000,171,16,11.22751584,0.162859908,2.07759182,3.672201883,0.905940947,0.441043062,0.743669884,0.329470362,1.049643068,3.564808447,1.118045117,0.644795523,0.104406329,340,1,0,0
1.346589,103.773213,587970,1900000,274,16,11.14199067,0.132533966,2.173686802,3.751398463,0.850611779,0.353067337,0.680676717,0.303030583,0.998196748,3.513924803,1.046200231,0.572439207,0.090816024,340,1,0,0
1.3464986,103.773758,587971,1380000,129,16,11.08837312,0.148344631,2.235062404,3.803196894,0.820804105,0.300653775,0.646262882,0.303117862,0.970495854,3.483949225,1.003783192,0.531617393,0.088998851,340,1,0,0
1.360719,103.965352,509732,1350000,163,20,15.27246504,0.055814412,0.812618728,8.569305812,2.849566206,0.710980865,1.333510543,0.166572337,0.644925532,1.32459555,2.169329939,0.710818217,0.161467665,347,0,1,0
1.359934,103.964911,509737,1250000,149,20,15.18321768,0.120824316,0.714403674,8.579941991,2.759019548,0.611099223,1.257468051,0.266270682,0.680319439,1.398952371,2.184671424,0.794755879,0.209387264,347,0,1,0
1.3066949,103.8873146,399938,2530000,170,5,4.722798432,0.323447813,0.221606279,1.411044061,0.236011353,0.236010787,0.205392759,0.380962512,0.499898726,0.499898726,1.226793954,0.323926551,0.208857071,348,0,0,1
1.30671,103.886929,399939,2528000,176,5,4.68749393,0.295135123,0.259503099,1.429353765,0.204687101,0.204686536,0.228913503,0.395975057,0.508236227,0.508236227,1.254968281,0.285171296,0.226196595,348,0,0,1
1.3067439,103.88709,399940,1630000,122,5,4.704617179,0.30306889,0.241600577,1.417628433,0.21410255,0.214101984,0.214798689,0.393428007,0.499997258,0.499997258,1.239862624,0.299146903,0.22055693,348,0,0,1
1.360427,103.967087,509739,965000,87,16,15.41523922,0.236052296,0.86768309,8.746203254,2.990112129,0.715046039,1.504619693,0.189529861,0.810697499,1.414086777,2.344878035,0.78506761,0.262675799,350,1,1,0
1.3600122,103.9677186,509740,1120000,170,16,15.44877546,0.216799172,0.870227012,8.830193284,3.024608673,0.70222195,1.558970442,0.105629409,0.894471583,1.483268509,2.42886499,0.853474423,0.298120735,350,1,1,0
1.359553,103.967566,509741,1310000,170,16,15.40675304,0.268527155,0.819728442,8.845302137,2.983516689,0.752854573,1.529807226,0.109188614,0.913291022,1.523854046,2.444424968,0.894460725,0.272931906,350,1,1,0
1.359581,103.966521,509742,900000,106,16,15.31104427,0.236779204,0.754701847,8.748426311,2.886286343,0.68054131,1.417836371,0.225513643,0.826137769,1.481620689,2.349294338,0.857253093,0.341968193,350,1,1,0
1.2756191,103.836704,88660,1350000,58,2,1.883005012,0.219381907,0.665649091,2.000185186,0.727685012,0.507792953,0.681006615,0.805099225,0.366818734,1.401196766,0.858510826,0.645560278,0.179474472,351,1,1,0
1.321281,103.912366,416826,1050000,109,20,7.945007867,0.191931016,1.066833724,2.183765115,0.908070176,0.176084688,0.06250364,0.471079081,0.646221052,1.600870907,1.950373496,0.328660314,0.118798801,354,1,0,1
1.3211447,103.9117518,416827,980000,93,20,7.878831885,0.21105743,1.127042937,2.113860578,0.838450372,0.182478118,0.122663916,0.519886536,0.703454531,1.67001998,1.907386028,0.31274765,0.183332607,354,1,0,1
1.321683,103.911859,416828,900000,79,20,7.920412931,0.223231714,1.07867503,2.136067669,0.858726233,0.1223384,0.134226265,0.464559136,0.71624914,1.655322497,1.966708368,0.262250163,0.18738702,354,1,0,1
1.306591,103.898422,438791,1220000,100,11,5.800138659,0.252874868,1.047623428,1.407717831,0.491486637,0.295705224,0.829875905,0.258084051,0.269819901,1.24621885,0.589521053,0.589521053,0.317802841,360,0,1,0
1.3066196,103.8987669,438793,1200000,100,11,5.836122012,0.29001955,1.08544053,1.421734651,0.460414543,0.260531038,0.840472634,0.219858264,0.239735162,1.280201518,0.559127293,0.559127293,0.312957968,360,0,1,0
1.305727,103.898061,438794,1700000,130,11,5.72280287,0.195685796,1.023249869,1.47918192,0.585534651,0.381168524,0.728872023,0.310838397,0.274361663,1.252397292,0.581900638,0.581900638,0.22097651,360,0,1,0
1.306345,103.897803,438795,1850000,144,11,5.726229488,0.178779474,0.982820396,1.404849263,0.562430102,0.369522361,0.793582892,0.327425507,0.320025889,1.195333617,0.636277336,0.636277336,0.254801041,360,0,1,0
1.32357,103.756686,129195,1019444,115,14,11.42695253,0.224280249,1.038186861,1.921772454,1.321962761,1.133271529,1.318584152,0.160977263,0.693384282,3.143595287,1.273756753,1.203851068,0.279405329,360,1,0,1
1.323851,103.75623,129196,1449000,162,14,11.48579366,0.273826167,0.997417515,1.862248582,1.363279637,1.13680982,1.376729711,0.218905005,0.752443472,3.200327875,1.330781655,1.255186604,0.274971723,360,1,0,1
1.324192,103.756019,129198,1025000,115,14,11.52207634,0.318284013,0.986562556,1.821855757,1.405563651,1.122278978,1.419907228,0.262149156,0.794561918,3.232415746,1.374627326,1.280378024,0.231759138,360,1,0,1
1.324174,103.756761,129199,1625000,194,14,11.44522141,0.285750707,1.064394394,1.8926995,1.386154622,1.122020752,1.360521766,0.210954441,0.731610402,3.152042437,1.319575891,1.197834185,0.260280843,360,1,0,1
1.323627,103.757201,129200,1225000,135,14,11.37651985,0.217225004,1.041507747,1.966413994,1.31804672,1.085439204,1.282795485,0.134967728,0.654340654,3.089463752,1.241596617,1.146600183,0.222807146,360,1,0,1
1.322991,103.758342,129202,1300000,146,14,11.23213463,0.179448545,0.897977315,2.111449232,1.233928172,0.949671064,1.14489705,0.092508814,0.514475563,2.949396582,1.108073186,1.021072161,0.164907721,360,1,0,1
1.322722,103.757865,129205,1648000,194,14,11.26969936,0.126800749,0.939178714,2.083125112,1.208738594,0.971894556,1.159247665,0.032698572,0.532358983,2.99446976,1.117087361,1.076053934,0.219773476,360,1,0,1
1.3610661,103.7652449,669559,1495000,108,19,12.85626409,0.445735603,1.7844081,4.016333702,2.680400473,0.313586351,0.333126049,0.482340437,0.636515012,5.334844609,0.272093043,0.266391967,0.085027135,360,1,1,0
1.361461,103.765801,669561,1300000,118,19,12.83945423,0.521529194,1.826618829,4.089555088,2.692985436,0.242633689,0.257989661,0.542877108,0.572441487,5.351243152,0.262841136,0.236876133,0.065003198,360,1,1,0
1.3610929,103.765162,669562,1284000,91,19,12.86512891,0.439745668,1.7748408,4.012769474,2.687191856,0.321564434,0.338082495,0.473678643,0.637665947,5.341217463,0.266216909,0.276030796,0.075338628,360,1,1,0
1.368084,103.969539,509059,1190000,177,30,16.12041725,0.557274192,1.526948362,8.530963355,3.130042879,0.419392481,2.149184696,0.649814601,0.914670972,0.914670972,2.253209794,0.546752596,0.119721091,362,1,0,1
1.3674409,103.969614,509061,930000,142,30,16.08602358,0.555624503,1.534906522,8.572927274,3.178227288,0.357231844,2.113335541,0.58280883,0.960065832,0.960065832,2.277767341,0.545327798,0.1391086,362,1,0,1
1.368956,103.971271,509067,1180000,174,30,16.33361518,0.76764814,1.724814804,8.654855601,2.930682562,0.445711503,2.339485904,0.684748346,1.046617164,1.046617164,2.424364042,0.757078402,0.097602328,362,1,0,1
1.369077,103.97071,509069,1490000,174,30,16.29046647,0.711884737,1.663788023,8.59335467,2.961196587,0.469053708,2.319646732,0.709544796,0.983532503,0.983532503,2.360587976,0.701313117,0.050203539,362,1,0,1
1.358954,103.969009,507079,992500,132,15,15.50591862,0.293659598,0.88485343,9.015082865,3.089730192,0.72833054,1.673374416,0.083551126,1.005645946,1.649911542,2.528676799,1.021270531,0.121368924,365,1,1,0
1.357898,103.969164,507080,860000,119,15,15.45796372,0.411746268,0.828563456,9.096379019,3.050894319,0.814262302,1.67398554,0.195479583,0.954454113,1.763062303,2.459674326,1.057809917,0.026601831,365,1,1,0
1.357375,103.968288,507082,940000,119,15,15.34454298,0.472657835,0.715233372,9.050846617,2.937774001,0.701986557,1.571637556,0.2427717,0.841003949,1.778117054,2.348882626,0.944908737,0.138010413,365,1,1,0
1.357949,103.968148,507083,950000,134,15,15.36528198,0.412345494,0.740071184,9.000979825,2.952723905,0.714204475,1.562242019,0.182846538,0.862543717,1.713148944,2.382081841,0.959629697,0.139571272,365,1,1,0
1.342006,103.7166869,649820,1730000,122,10,16.32368633,0.360470469,0.38914649,3.014426416,0.560875402,0.474392874,0.51310466,0.249829856,0.423202972,0.52577438,1.247384005,0.640237919,0.075333614,369,0,0,1
1.34215,103.717075,649821,1204000,115,10,16.2903377,0.341015106,0.372060585,2.978962943,0.585367934,0.437160753,0.467614995,0.260376727,0.440401861,0.492297041,1.293029963,0.659458595,0.119687181,369,0,0,1
1.34267,103.716948,649822,1363000,146,10,16.32625491,0.291651831,0.426611993,3.012057191,0.541645025,0.470728249,0.454921221,0.318769367,0.441818942,0.44719184,1.293421219,0.610521724,0.128161334,369,0,0,1
1.34261,103.716525,649823,1150000,115,10,16.36678004,0.315641613,0.412431553,3.053879354,0.505919111,0.511775733,0.501105995,0.319152262,0.395240147,0.477497708,1.246289721,0.579921984,0.088699542,369,0,0,1
1.3415729,103.7159744,649824,1355000,116,10,16.3777519,0.325402507,0.421362832,3.074509433,0.53749347,0.528608048,0.605754209,0.236392639,0.362683181,0.607344081,1.159922574,0.627720265,0.047531506,369,0,0,1
1.351097,103.862858,556119,1197500,121,16,7.558919475,0.263159912,1.037798251,4.96939728,1.397942536,0.542101882,0.062860326,0.223025333,0.200267197,1.766150775,1.061513498,0.941967864,0.056499191,372,1,0,1
1.351332,103.863578,556121,1282500,121,16,7.598441372,0.330592603,1.014527692,4.935120581,1.350195408,0.477725849,0.082419407,0.224245494,0.257208609,1.830069326,0.983846697,0.857705046,0.047166996,372,1,0,1
1.350765,103.862546,556122,1525000,143,16,7.51683066,0.251021967,1.029876588,4.965929636,1.443839454,0.564677702,0.107489173,0.239451054,0.156948028,1.716841194,1.094350085,0.986635961,0.082886532,372,1,0,1
1.290972,103.816988,158748,1620000,94,2,3.914522774,0.319348499,0.589297038,4.506614791,0.384126362,0.439992537,0.140100458,0.867233132,0.609043267,1.917008023,1.239797023,0.477922568,0.056353775,373,0,0,1
1.290975,103.816993,158749,2662500,172,2,3.914043926,0.318742206,0.589190425,4.506218859,0.384216414,0.440336335,0.14053333,0.866873516,0.609534729,1.917080729,1.239421528,0.478491496,0.055708462,373,0,0,1
1.4391732,103.8297943,768434,795000,110,14,17.39125076,0.194844861,0.626559525,4.825289208,0.861998888,0.486310573,0.470106505,0.315695767,0.688933049,1.037255442,0.628962001,0.628962001,0.232976891,380,1,0,1
1.4391732,103.8297943,768436,768000,93,14,17.39125076,0.194844861,0.626559525,4.825289208,0.861998888,0.486310573,0.470106505,0.315695767,0.688933049,1.037255442,0.628962001,0.628962001,0.232976891,380,1,0,1
1.4391732,103.8297943,768438,910000,133,14,17.39125076,0.194844861,0.626559525,4.825289208,0.861998888,0.486310573,0.470106505,0.315695767,0.688933049,1.037255442,0.628962001,0.628962001,0.232976891,380,1,0,1
1.4391732,103.8297943,768440,888888,110,14,17.39125076,0.194844861,0.626559525,4.825289208,0.861998888,0.486310573,0.470106505,0.315695767,0.688933049,1.037255442,0.628962001,0.628962001,0.232976891,380,1,0,1
1.290559,103.815628,158746,1125000,72,6,4.054391162,0.209358642,0.668364176,4.631724063,0.430681622,0.419204238,0.154954381,0.990009044,0.533707903,1.944289889,1.176733323,0.37733181,0.164849045,382,0,0,1
1.2905009,103.816036,158747,2100000,300,6,4.008568552,0.254835699,0.628650359,4.586905121,0.395313821,0.399720181,0.116582535,0.945056846,0.532710956,1.916935136,1.22018199,0.384704771,0.140499038,382,0,0,1
1.299679,103.901741,449305,1580000,91,1,5.862780094,0.383768535,1.475220023,2.258891631,0.5877081,0.467050142,0.515529253,0.494900845,0.64194052,1.972409693,0.439655406,0.439655406,0.224664545,383,0,0,1
1.299631,103.901739,449306,2430000,138,1,5.860982969,0.379428354,1.477516444,2.263604619,0.590539661,0.472240272,0.514813334,0.495299674,0.64709335,1.975670247,0.442204553,0.442204553,0.229749182,383,0,0,1
1.2998737,103.9027288,449307,3550000,229,1,5.974168609,0.302988266,1.36579536,2.289262411,0.482667065,0.479773082,0.627141273,0.602696372,0.654274317,2.044530878,0.332542183,0.332542183,0.258200751,383,0,0,1
1.299938,103.902841,449308,2300000,138,1,5.988208424,0.28860905,1.351487089,2.288920995,0.468320886,0.478634943,0.640390253,0.614818784,0.652578524,2.050114292,0.318163724,0.318163724,0.261367412,383,0,0,1
1.291951,103.818524,159012,1398888,107,14,3.771303288,0.152678736,0.596055012,4.390358745,0.462821657,0.577115447,0.315576933,0.778556341,0.561799611,1.955420838,1.139453993,0.664609505,0.119068172,384,1,0,1
1.292022,103.817891,159013,1340000,108,14,3.841631459,0.222187101,0.631502709,4.458112503,0.472790709,0.566969536,0.284033902,0.839660696,0.632675663,1.986362328,1.203658095,0.62987625,0.067557571,384,1,0,1
1.292082,103.81728,159015,1329000,81,14,3.909315461,0.289693261,0.670257727,4.52323137,0.491082739,0.564548599,0.267313446,0.899481458,0.700972132,2.017264286,1.265841854,0.601550276,0.068546303,384,1,0,1
1.3304274,103.8437919,319773,1233800,138,15,5.22841215,0.40938134,0.127937356,5.646603957,0.856885581,0.150419267,0.440785865,0.465009167,0.363785135,1.449056091,1.072085631,0.463020652,0.056561472,384,1,1,0
1.3096509,103.838467,229955,2930000,202,8,3.19852589,0.17968195,1.227364587,4.136143561,0.300308547,0.559785319,0.330825297,0.609005537,0.324037179,3.573588513,0.585048644,0.760314333,0.260868564,387,0,0,1
1.3773033,103.9414744,519939,880000,91,4,14.41101809,0.11491183,1.920492014,5.337352784,3.53039753,0.154671122,0.987537575,0.568820966,0.234102393,2.363836268,1.067774685,0.118242244,0.098210744,388,1,0,1
1.377275,103.942186,519942,884000,91,4,14.463936,0.064588334,1.853359578,5.403848002,3.520285213,0.149116628,0.917358063,0.57705382,0.313336042,2.324702063,0.998421829,0.067086802,0.141159583,388,1,0,1
1.3773033,103.9414744,519943,1100000,129,4,14.41101809,0.11491183,1.920492014,5.337352784,3.53039753,0.154671122,0.987537575,0.568820966,0.234102393,2.363836268,1.067774685,0.118242244,0.098210744,388,1,0,1
1.353125,103.862753,568426,2005000,145,11,7.778919649,0.209791033,1.153593702,5.145246309,1.190181486,0.508401032,0.163432028,0.083884497,0.419689898,1.958169336,1.111215156,0.91030494,0.187868072,390,0,1,0
1.35199,103.862287,568429,1480000,124,11,7.646330322,0.177017986,1.155289324,5.085423659,1.326360631,0.60732334,0.078748945,0.105370959,0.291563989,1.82241813,1.135589105,0.978606749,0.114291226,390,0,1,0
1.352429,103.862172,568430,1920000,145,11,7.692435712,0.169007994,1.20237433,5.130135936,1.286272595,0.597061432,0.118663458,0.060734989,0.340791723,1.860233114,1.156509538,0.982959263,0.153561677,390,0,1,0
1.352872,103.862313,568431,1730000,122,11,7.743427774,0.200930133,1.209897139,5.156364489,1.234925652,0.563963865,0.15009883,0.064496869,0.389344076,1.911289675,1.151592024,0.961455405,0.18159184,390,0,1,0
1.340616,103.838148,298189,1824000,132,16,6.460796427,0.291051719,0.990639492,6.598442055,0.784306549,1.080637762,0.348182804,0.517137926,0.565159081,1.890021481,1.586863697,1.271510564,0.089075489,390,1,1,0
1.341129,103.83875,298190,1950000,151,16,6.501311354,0.253443496,0.994868856,6.558502867,0.746026982,1.006246337,0.381634559,0.575905637,0.506919893,1.83637654,1.499035643,1.230014297,0.061021466,390,1,1,0
1.385558,103.83976,787078,1130000,103,18,11.34982085,0.542566103,1.764343301,7.305493302,0.51582154,0.722909229,0.35723108,0.18426401,1.085554219,1.91920328,1.772193954,1.268466688,0.071885894,390,1,0,1
1.3845544,103.8398113,787080,1128000,116,18,11.23855683,0.577028361,1.65724117,7.33408141,0.405661703,0.612547177,0.344364192,0.261753261,0.979857974,1.807732503,1.673851872,1.15710739,0.139200817,390,1,0,1
1.385149,103.8392609,787082,1340000,143,18,11.3112734,0.613233521,1.740295289,7.372099316,0.485755651,0.691219187,0.291235945,0.171997381,1.06470806,1.876498889,1.762317771,1.224613018,0.052263883,390,1,0,1
1.318414,103.921288,454852,3093000,239,1,8.662350371,0.151953918,1.084474195,3.147479076,1.251397038,0.366950127,0.9821878,0.358646912,0.3020148,0.731225575,1.403095911,0.638030958,0.082701815,393,1,1,0
1.3183711,103.921241,454855,1238000,77,1,8.655555717,0.157026646,1.088051843,3.142192735,1.258405605,0.360066423,0.97858157,0.363887077,0.30885139,0.738226496,1.409983363,0.635686015,0.082481656,393,1,1,0
1.317511,103.922211,455939,2420000,207,1,8.711318579,0.269578496,1.148383363,3.250521018,1.231800645,0.388916997,1.111519498,0.315199237,0.290563513,0.716334004,1.369107377,0.509145499,0.024654967,393,1,1,0
1.315549,103.758139,127997,1650000,345,2,10.96156126,0.183917132,1.015855077,2.630200763,0.418053221,0.767225316,0.781840164,0.147752992,0.346915524,2.896484556,0.681958594,0.436424931,0.140954087,396,0,0,0
1.315344,103.758343,127999,1720000,121,2,10.93278333,0.170259131,1.008691194,2.662298161,0.390871536,0.751876426,0.75854285,0.121485389,0.335660491,2.875061236,0.657436984,0.409472694,0.169261902,396,0,0,0
1.315138,103.758629,128001,2335000,345,2,10.89533566,0.154626465,0.995086121,2.700615376,0.363120718,0.729061933,0.726789498,0.100053848,0.332081504,2.844741437,0.624472466,0.382039963,0.202633531,396,0,0,0
1.314708,103.759047,128016,1125000,85,2,10.83611132,0.160786103,0.986604219,2.767211182,0.312498401,0.704238802,0.6829116,0.083371257,0.32492314,2.802012407,0.578158478,0.331736525,0.26665437,396,0,0,0
1.313833,103.75926,128018,734000,45,2,10.7833592,0.244287509,1.033053608,2.855306163,0.216785682,0.7302223,0.675309575,0.101556828,0.286719984,2.788458166,0.567374266,0.236056227,0.233100206,396,0,0,0
1.301749,103.8997267,439966,2100000,131,7,5.72437049,0.17172043,1.354595643,1.957868132,0.738213007,0.266561156,0.402404161,0.319627696,0.406178081,1.653336333,0.419934078,0.419934078,0.109260861,400,0,1,0
1.3018754,103.9002743,439967,2060000,137,7,5.786412771,0.178961647,1.401817623,1.969146389,0.67639842,0.227867393,0.457063626,0.378941691,0.383856076,1.69262931,0.361546943,0.361546943,0.071355934,400,0,1,0
1.3018787,103.9000476,439968,2140000,130,7,5.762856016,0.16755598,1.379248214,1.958585563,0.701549319,0.237080379,0.438300685,0.357477715,0.385921506,1.672401442,0.382128519,0.382128519,0.096584057,400,0,1,0
1.302154,103.8994914,439969,1879000,131,7,5.71553887,0.124540626,1.310243197,1.906352971,0.762135419,0.245592072,0.417946873,0.326415426,0.369420659,1.604829704,0.42122214,0.42122214,0.064600726,400,0,1,0
1.3022934,103.899942,439970,2141115,159,7,5.767916248,0.120700563,1.347964453,1.911731179,0.71184848,0.202666621,0.462423471,0.374584599,0.342259309,1.635175788,0.369346113,0.369346113,0.086733808,400,0,1,0
1.358224,103.764176,598741,1339000,142,17,12.73903501,0.262196141,1.569051665,3.698962711,2.463907127,0.515422361,0.651304132,0.385129156,0.973098481,5.097253399,0.449141561,0.41711944,0.089847724,400,1,0,0
1.35727,103.7644679,598744,1231000,119,17,12.64592573,0.334861854,1.524677373,3.641918958,2.357264079,0.535652582,0.725734853,0.412324898,1.060220159,4.98785978,0.417315724,0.454411027,0.124458186,400,1,0,0
1.357565,103.763801,598745,955000,91,17,12.72382047,0.254727919,1.489083474,3.616496655,2.425549043,0.583507044,0.735261589,0.33668552,1.05675412,5.050105043,0.48843496,0.491479056,0.126171299,400,1,0,0
1.358652,103.7641979,598747,1270000,120,17,12.76795551,0.256211946,1.603307919,3.736419,2.502891683,0.497569014,0.611160947,0.399035764,0.928582212,5.1389833,0.454619217,0.393501396,0.091701273,400,1,0,0
1.358318,103.765848,596229,1780000,149,13,12.60455642,0.442856176,1.717241242,3.831660481,2.378868668,0.34362511,0.558065007,0.315732217,0.906317942,5.028510037,0.267342867,0.263816369,0.087170144,406,1,1,0
1.35836,103.765649,596230,1038888,88,13,12.62435169,0.420289634,1.702933075,3.819953021,2.393556186,0.36042564,0.561249986,0.338218003,0.906797015,5.04176643,0.289967485,0.275833575,0.066262905,406,1,1,0
1.359766,103.765683,596231,1307500,117,13,12.72408951,0.432649705,1.808337652,3.938175923,2.529659667,0.312108778,0.417705983,0.41133695,0.755158218,5.183074848,0.356343679,0.19778517,0.169773556,406,1,1,0
1.3028478,103.9014886,439893,1378000,83,1,5.950671063,0.122680196,1.40394614,1.933542621,0.543318222,0.122680196,0.629944992,0.415813535,0.296619141,1.742881464,0.189062563,0.189062563,0.086045578,408,0,0,0
1.303008,103.90138,439894,2075000,140,1,5.94566584,0.101288487,1.413152747,1.912131655,0.55760249,0.101288487,0.632346194,0.396065065,0.275657251,1.72327122,0.190748118,0.190748118,0.070538289,408,0,0,0
1.303385,103.901966,439897,1311000,55,1,6.021519847,0.122482289,1.342868836,1.908948572,0.501651195,0.122482289,0.702622982,0.373590162,0.270770625,1.758438043,0.114027644,0.114027644,0.053396369,408,0,0,0
1.417923,103.8473161,768108,1480000,106,1,14.87287699,0.313125317,2.163367243,6.291423971,2.588492886,0.93252381,1.600535972,0.887093311,0.83138025,2.470792142,1.79395381,0.747048614,0.195668909,410,1,0,1
1.417923,103.8473161,768112,910000,93,1,14.87287699,0.313125317,2.163367243,6.291423971,2.588492886,0.93252381,1.600535972,0.887093311,0.83138025,2.470792142,1.79395381,0.747048614,0.195668909,410,1,0,1
1.417923,103.8473161,768117,594500,55,1,14.87287699,0.313125317,2.163367243,6.291423971,2.588492886,0.93252381,1.600535972,0.887093311,0.83138025,2.470792142,1.79395381,0.747048614,0.195668909,410,1,0,1
1.285309,103.828215,169480,1670000,85,20,2.590865055,0.164296036,0.131042777,3.116465175,0.334324782,0.16904474,0.164031341,0.254569086,0.239200414,1.206156662,0.172891705,0.138579441,0.044498508,412,1,0,1
1.284713,103.827305,169483,2021440,196,20,2.689032052,0.121238315,0.154089782,3.191899733,0.444071577,0.079055948,0.156611028,0.31250812,0.124659428,1.108798136,0.196224479,0.196224479,0.146439128,412,1,0,1
1.3194445,103.8452655,307467,1668000,89,4,3.999635587,0.252423382,0.742270689,4.921506339,0.661348944,0.308259176,0.171942004,0.397633576,0.185383476,2.255284893,0.167756862,0.167756862,0.140520599,417,0,0,1
1.319428,103.845055,307468,2440000,54,4,4.001935017,0.256583051,0.758241518,4.924754702,0.680044027,0.292094983,0.151505076,0.387238468,0.191308144,2.268030761,0.146859525,0.146859525,0.149100737,417,0,0,1
1.371565,103.941295,519959,940000,150,21,13.94608115,0.578592288,1.41718747,5.715120345,2.90007091,0.447651347,0.899093549,0.072940468,0.594818498,1.790559006,0.948372642,0.707212214,0.259952716,419,1,0,1
1.370984,103.942002,519960,1035000,144,21,13.95791897,0.529380757,1.327936187,5.816801733,2.826948946,0.458875636,0.836715818,0.167759832,0.577047717,1.697029677,0.879910886,0.691870018,0.320619033,419,1,0,1
1.370515,103.942621,519961,898400,140,21,13.97190978,0.496930629,1.25552122,5.902955389,2.768801947,0.482052241,0.787293081,0.251908418,0.572393865,1.619925951,0.824450121,0.607642981,0.365258801,419,1,0,1
1.369629,103.943279,519962,900000,140,21,13.95803552,0.490885557,1.1394239,6.022635314,2.66572068,0.500694001,0.762374721,0.374068392,0.620310689,1.499855553,0.787906745,0.504948917,0.43620797,419,1,0,1
1.37021,103.94327,519963,860000,140,21,14.0012909,0.462893824,1.201491049,5.979813893,2.730136475,0.458969728,0.733759827,0.32704289,0.563007398,1.559089853,0.765387011,0.527917902,0.392038814,419,1,0,1
1.3370629,103.934379,479236,1150000,128,14,10.95058413,0.521637949,0.579584632,5.063945198,0.626779933,0.170324735,0.264987898,0.871983336,0.399503023,1.454376424,1.404817488,0.621763427,0.11959723,420,1,0,1
1.3380083,103.9347691,479237,1125000,120,14,11.0438227,0.606443949,0.682455894,5.147669204,0.733473439,0.199714484,0.340242097,0.893920095,0.511969939,1.541555811,1.515641717,0.674553549,0.09593758,420,1,0,1
1.383047,103.837043,787066,1360000,106,8,11.11271456,0.307822905,1.639986292,7.679250723,0.459552497,0.528019329,0.168811339,0.248420785,0.773295361,1.679548739,1.730598777,1.036723162,0.136984381,421,0,1,0
1.382627,103.837333,787067,1430000,100,8,11.0619756,0.301603659,1.583380067,7.663796233,0.409135817,0.480996635,0.222298664,0.216538483,0.734336171,1.627204713,1.674620046,0.982785135,0.141175654,421,0,1,0
1.382368,103.837678,787083,1438000,116,8,11.0281293,0.319327582,1.538863027,7.637013369,0.362083549,0.454659483,0.262932526,0.188325842,0.716681364,1.591561696,1.627311363,0.94486609,0.172836753,421,0,1,0
1.38171,103.836892,787084,1700000,134,8,10.96842324,0.209491253,1.525550951,7.743860196,0.423329067,0.381278881,0.31380742,0.131943562,0.624431792,1.539147225,1.638760284,0.902093396,0.101506325,421,0,1,0
1.2798421,103.8554303,18980,3970000,152,5,0.633863271,0.579570477,1.345887146,0.423708247,0.754152595,1.300372614,0.333762746,0.865753495,1.780010398,3.521812522,0.142309896,0.593396945,0.070327682,428,0,0,1
1.369833,103.77604,679517,1305000,179,2,12.69910121,0.513311862,1.027699041,5.539619179,3.370589226,0.725558651,1.213246801,0.305102966,0.828215948,5.944577155,1.480990063,1.018487377,0.192500969,429,0,0,1
1.369808,103.777141,679518,1255000,107,2,12.61636112,0.603686442,1.10771858,5.621413899,3.370177336,0.80306944,1.310213933,0.247198704,0.942054307,5.924502922,1.588040953,1.075144893,0.252046913,429,0,0,1
